Stop ID,Stop Latitude,Stop Longitude,Stop Name,Suburb,Location
3277,-35.33667,149.125854,GOLDEN GR AFTER QUIROS ST,RED HILL,"(-35.33667, 149.125854)"
3274,-35.334904,149.125687,GOLDEN GR AFTER FRIENDSHIP ST,RED HILL,"(-35.334904, 149.125687)"
3275,-35.334293,149.126236,GOLDEN GR AFTER HICKS ST,RED HILL,"(-35.334293, 149.126236)"
3280,-35.340633,149.129517,LA PEROUSE ST AFTER CYGNET CR,RED HILL,"(-35.340633, 149.129517)"
3281,-35.33979,149.127014,LA PEROUSE ST AFTER GOLDEN GR,RED HILL,"(-35.33979, 149.127014)"
3278,-35.338757,149.126465,GOLDEN GR AFTER LA PEROUSE ST,RED HILL,"(-35.338757, 149.126465)"
3279,-35.338291,149.126312,GOLDEN GR 2ND AFTER QUIROS ST,RED HILL,"(-35.338291, 149.126312)"
3308,-35.334557,149.143524,CARNEGIE CR AFTER WALKER ST,NARRABUNDAH,"(-35.334557, 149.143524)"
3310,-35.334396,149.14563,CAPTAIN COOK CR AFTER MCINTYRE ST,NARRABUNDAH,"(-35.334396, 149.14563)"
3303,-35.330101,149.132736,LA PEROUSE ST 2ND AFTER HARTOG ST,GRIFFITH,"(-35.330101, 149.132736)"
5998,-35.16814,149.126831,SHOALHAVEN AV AFTER KATHERINE AV,AMAROO,"(-35.16814, 149.126831)"
5999,-35.178272,149.122421,PAUL COE CR AFTER KARDANG ST,NGUNNAWAL,"(-35.178272, 149.122421)"
5996,-35.177876,149.122269,PAUL COE CR AFTER NONA PL,NGUNNAWAL,"(-35.177876, 149.122269)"
5997,-35.166073,149.124588,BURDEKIN AV GOOD SHEPHERD SCHOOL,AMAROO,"(-35.166073, 149.124588)"
6003,-35.184502,149.132416,GUNGAHLIN PLT 2 GOZZARD,GUNGAHLIN,"(-35.184502, 149.132416)"
6005,-35.46703,149.105957,JANE SUTHERLAND ST AFTER TOM ROBERTS AV,CONDER,"(-35.46703, 149.105957)"
6000,-35.165611,149.12735,BURDEKIN AV AMAROO PRIMARY SCHOOL,AMAROO,"(-35.165611, 149.12735)"
6001,-35.16991,149.13443,KATHERINE AV AFTER TARRABOOL ST,AMAROO,"(-35.16991, 149.13443)"
5520,-35.23999,149.072922,EASTERN VALLEY WAY BEFORE EMU BANK DR,BELCONNEN,"(-35.23999, 149.072922)"
5521,-35.24057,149.073441,EASTERN VALLEY WAY AFTER EMU BANK DR,BELCONNEN,"(-35.24057, 149.073441)"
5515,-35.240013,149.068848,BELCONNEN COMMUNITY STN PLT 5,BELCONNEN,"(-35.240013, 149.068848)"
5517,-35.239891,149.069016,BELC.COMMUNITY STN ARRIVALS,BELCONNEN,"(-35.239891, 149.069016)"
5994,-35.178661,149.121048,GALMARRA ST BEFORE MILARI ST,NGUNNAWAL,"(-35.178661, 149.121048)"
5995,-35.178703,149.121323,GALMARRA ST AFTER PAUL COE CR,NGUNNAWAL,"(-35.178703, 149.121323)"
5522,-35.245762,149.07486,EASTERN VALLEY WAY EASTERN VALLEY OVAL,BELCONNEN,"(-35.245762, 149.07486)"
5523,-35.245613,149.075272,EASTERN VALLEY WAY OPP EASTERN VALLEY OVAL,BRUCE,"(-35.245613, 149.075272)"
5502,-35.238594,149.063644,WESTFIELD BUS STN,BELCONNEN,"(-35.238594, 149.063644)"
5503,-35.238789,149.063797,WESTFIELD BUS STN SET DOWN ONLY,BELCONNEN,"(-35.238789, 149.063797)"
5182,-35.177067,149.100296,JOHN PAUL COLLEGE,NICHOLLS,"(-35.177067, 149.100296)"
5513,-35.239815,149.068405,BELCONNEN COMMUNITY STN PLT 3,BELCONNEN,"(-35.239815, 149.068405)"
5514,-35.240093,149.068054,BELCONNEN COMMUNITY STN PLT 4,BELCONNEN,"(-35.240093, 149.068054)"
5511,-35.239796,149.069702,BELCONNEN COMMUNITY STN PLT 1,BELCONNEN,"(-35.239796, 149.069702)"
5512,-35.23978,149.069183,BELCONNEN COMMUNITY STN PLT 2,BELCONNEN,"(-35.23978, 149.069183)"
5172,-35.240417,149.103165,BRAYBROOKE ST AFTER GINNINDERRA DR,BRUCE,"(-35.240417, 149.103165)"
5173,-35.168308,149.114502,WANGANEEN AV AFTER MIRRABEI DR,NGUNNAWAL,"(-35.168308, 149.114502)"
5168,-35.246525,149.096634,BATTYE ST AFTER EADE ST,BRUCE,"(-35.246525, 149.096634)"
5171,-35.240177,149.103027,BRAYBROOKE ST BEFORE GINNINDERRA DR,BRUCE,"(-35.240177, 149.103027)"
5177,-35.217289,149.094498,BALDWIN DR 2ND AFTER GUM ST,GIRALANG,"(-35.217289, 149.094498)"
5178,-35.217407,149.094452,BALDWIN DR 2ND AFTER CHUCULBA CR,LAWSON,"(-35.217407, 149.094452)"
5174,-35.214779,149.0457,KINGSFORD SMITH DR BEFORE GINNINDERRA DR,MELBA,"(-35.214779, 149.0457)"
5175,-35.192139,149.098434,TEMPERLEY ST BEFORE WHITFIELD CCT,NICHOLLS,"(-35.192139, 149.098434)"
6186,-35.200275,149.141541,OODGEROO AV AFTER GWEN MEREDITH,FRANKLIN,"(-35.200275, 149.141541)"
6187,-35.200394,149.141602,OOGEROO AV BEFORE HOSKINS ST,FRANKLIN,"(-35.200394, 149.141602)"
6184,-35.189995,149.143402,MANNING CLARK CR BEFORE FLEMINGTON RD,GUNGAHLIN,"(-35.189995, 149.143402)"
6185,-35.189995,149.143555,MANNING CLARK CR AFTER FLEMINGTON RD,FRANKLIN,"(-35.189995, 149.143555)"
6191,-35.196114,149.145706,OODGEROO AV BEFORE MARIE PITT ST,FRANKLIN,"(-35.196114, 149.145706)"
6192,-35.196655,149.145889,OODGEROO AV AFTER MARIE PITT ST,FRANKLIN,"(-35.196655, 149.145889)"
6188,-35.201305,149.151611,NULLARBOR AV BEFORE KINGS CANYON ST,HARRISON,"(-35.201305, 149.151611)"
6189,-35.201176,149.151443,NULLARBOR AV BEFORE KATOOMBA ST,HARRISON,"(-35.201176, 149.151443)"
6174,-35.207558,149.147858,FLEMINGTON RD BEFORE WELL STATION RD,HARRISON,"(-35.207558, 149.147858)"
6175,-35.165142,149.130676,KATHERINE AVE AMAROO SHOPS,AMAROO,"(-35.165142, 149.130676)"
6172,-35.194515,149.15094,FLEMINGTON ROAD AFTER MAPLETON AV,HARRISON,"(-35.194515, 149.15094)"
6173,-35.207798,149.147415,FLEMINGTON ROAD BEFORE GEIKIE ST,FRANKLIN,"(-35.207798, 149.147415)"
6182,-35.193134,149.145737,MANNING CLARK CR AFTER OODGEROO AV,FRANKLIN,"(-35.193134, 149.145737)"
6183,-35.193043,149.145966,MANNING CLARK CR BEFORE OODGEROO AVE,FRANKLIN,"(-35.193043, 149.145966)"
6180,-35.1987,149.144226,OODGEROO AV AFTER HOSKINS ST,FRANKLIN,"(-35.1987, 149.144226)"
6181,-35.198978,149.143936,OODGEROO AV AFTER NULLARBOR AV,FRANKLIN,"(-35.198978, 149.143936)"
6091,-35.16679,149.144394,AMY ACKMAN ST BEFORE JESSIE ST,FORDE,"(-35.16679, 149.144394)"
6161,-35.2015,149.149277,FLEMINGTON RD AFTER NULLARBOR AV STH,HARRISON,"(-35.2015, 149.149277)"
6165,-35.170834,149.143845,BURGMANN ANGLICAN SCHOOL FORDE,FORDE,"(-35.170834, 149.143845)"
6159,-35.200703,149.148621,NULLARBOR AV BEFORE FLEMINGTON RD,FRANKLIN,"(-35.200703, 149.148621)"
6160,-35.200222,149.149277,FLEMINGTON RD AFTER NULLARBOR AV,FRANKLIN,"(-35.200222, 149.149277)"
6170,-35.188171,149.149567,FLEMINGTON ROAD AFTER WIZARD ST,GUNGAHLIN,"(-35.188171, 149.149567)"
6171,-35.193249,149.150803,FLEMINGTON ROAD AFTER MANNING CLARK CR,FRANKLIN,"(-35.193249, 149.150803)"
6168,-35.18708,149.144989,FLEMINGTON ROAD AFTER HAMER ST,GUNGAHLIN,"(-35.18708, 149.144989)"
6169,-35.187981,149.148407,FLEMINGTON ROAD BEFORE 2ND MANNING CLARKE CR,FRANKLIN,"(-35.187981, 149.148407)"
6151,-35.278965,149.12944,CITY BUS STN NORTHBOURNE AV PLT 10,CITY,"(-35.278965, 149.12944)"
6152,-35.203999,149.114258,LANGTREE CR AFTER FERGUS ST,CRACE,"(-35.203999, 149.114258)"
6148,-35.205257,149.10968,LANGTREE CR AFTER AVENAL ST,CRACE,"(-35.205257, 149.10968)"
6149,-35.205276,149.109024,LANGTREE CR AFTER COCOPARRA CR,CRACE,"(-35.205276, 149.109024)"
6157,-35.205044,149.113907,LANGTREE CR AFTER GEEGEELA ST,CRACE,"(-35.205044, 149.113907)"
6158,-35.200886,149.148575,NULLARBOR AV BEFORE CHRISTINA STEAD ST,FRANKLIN,"(-35.200886, 149.148575)"
6156,-35.224636,149.113159,ASHBURTON CCT KALEEN PS SSO,KALEEN,"(-35.224636, 149.113159)"
6065,-35.189152,149.155182,MOONLIGHT AV AFTER REDBANK ST,HARRISON,"(-35.189152, 149.155182)"
6133,-35.186417,149.126663,THE VALLEY AV AFTER DELMA VIEW,GUNGAHLIN,"(-35.186417, 149.126663)"
6134,-35.202087,149.107086,REDRUTH ST AFTER ABENA AV,CRACE,"(-35.202087, 149.107086)"
6131,-35.186798,149.129608,THE VALLEY AV EAST OF WARWICK ST,GUNGAHLIN,"(-35.186798, 149.129608)"
6132,-35.186474,149.126587,THE VALLEY AV WEST OF WARWICK ST,GUNGAHLIN,"(-35.186474, 149.126587)"
6142,-35.185902,149.149094,ANTHONY ROLFE AV AFTER WIZARD ST,GUNGAHLIN,"(-35.185902, 149.149094)"
6145,-35.185642,149.149368,ANTHONY ROLFE AV 3RD AFTER KATE CRACE ST,GUNGAHLIN,"(-35.185642, 149.149368)"
6140,-35.185287,149.145386,ANTHONY ROLFE AV AFTER PETERS ST,GUNGAHLIN,"(-35.185287, 149.145386)"
6141,-35.185028,149.145645,ANTHONY ROLFE AV 2ND AFTER KATE CRACE ST,GUNGAHLIN,"(-35.185028, 149.145645)"
6088,-35.171082,149.141907,AMY ACKMAN ST BEFORE FRANCIS FORDE ST,FORDE,"(-35.171082, 149.141907)"
6089,-35.171051,149.141785,AMY ACKMAN ST AFTER FRANCIS FORDE ST,FORDE,"(-35.171051, 149.141785)"
6080,-35.205578,149.139297,HOSKINS ST AFTER WELLS STATION DR,FRANKLIN,"(-35.205578, 149.139297)"
6081,-35.204823,149.139542,HOSKINS ST AFTER CASH ST,FRANKLIN,"(-35.204823, 149.139542)"
6100,-35.201878,149.106918,REDRUTH ST BEFORE ABENA AV,CRACE,"(-35.201878, 149.106918)"
6130,-35.18689,149.129593,THE VALLEY AV AFTER GOZZARD ST,GUNGAHLIN,"(-35.18689, 149.129593)"
6090,-35.166279,149.145081,AMY ACKMAN ST AFTER JESSIE ST,FORDE,"(-35.166279, 149.145081)"
4362,-35.225918,149.028366,STARKE ST AFTER MOYES CR,HOLT,"(-35.225918, 149.028366)"
6071,-35.201328,149.163055,NULLARBOR AVE AFTER CAPE YORK STREET,HARRISON,"(-35.201328, 149.163055)"
6075,-35.197956,149.114548,GRAMPIANS ST BEFORE CLEAR ST,PALMERSTON,"(-35.197956, 149.114548)"
6069,-35.18639,149.152145,ANTHONY ROLFE AV AFTER DEBORTOLI ST,GUNGAHLIN,"(-35.18639, 149.152145)"
6070,-35.200871,149.161438,NULLARBOR AVE AFTER ADDER STREET,HARRISON,"(-35.200871, 149.161438)"
6078,-35.20261,149.139938,HOSKINS ST BEFORE CASH ST,FRANKLIN,"(-35.20261, 149.139938)"
6079,-35.20245,149.139847,HOSKINS ST BEFORE OODGEROO,FRANKLIN,"(-35.20245, 149.139847)"
6076,-35.198273,149.114212,GRAMPIANS ST BEFORE BIMBERI CR,PALMERSTON,"(-35.198273, 149.114212)"
6077,-35.186703,149.152496,DEBORTOLI ST AFTER ANTHONY ROLFE AV,HARRISON,"(-35.186703, 149.152496)"
6062,-35.186348,149.154694,MOONLIGHT AV AFTER KALIANNA ST,HARRISON,"(-35.186348, 149.154694)"
6063,-35.186314,149.1548,MOONLIGHT AV AFTER ANTHONY ROLFE AV,HARRISON,"(-35.186314, 149.1548)"
6060,-35.194805,149.159271,MAPLETON AV AFTER HORSE PARK DR,HARRISON,"(-35.194805, 149.159271)"
6061,-35.194698,149.159302,MAPLETON AV AFTER JENOLAN ST,HARRISON,"(-35.194698, 149.159302)"
6066,-35.190502,149.153137,MOONLIGHT AV AFTER PARSLEY ST,HARRISON,"(-35.190502, 149.153137)"
6067,-35.190659,149.152969,MOONLIGHT AV AFTER OSPREY ST,HARRISON,"(-35.190659, 149.152969)"
6064,-35.189137,149.155075,MOONLIGHT AV AFTER HAVEN ST,HARRISON,"(-35.189137, 149.155075)"
4342,-35.231312,149.027618,FULLAGAR CR HIGGINS SHOPS,HIGGINS,"(-35.231312, 149.027618)"
4367,-35.21653,149.010712,O'REILLY ST AFTER SOUTHERN CROSS DR,MACGREGOR,"(-35.21653, 149.010712)"
4368,-35.215744,149.010712,OSBURN DR AFTER BENNIE ST,MACGREGOR,"(-35.215744, 149.010712)"
4365,-35.225323,149.021881,HARDWICK CR AFTER STARKE ST,HOLT,"(-35.225323, 149.021881)"
4366,-35.225319,149.022049,HARDWICK CR AFTER FLACK ST,HOLT,"(-35.225319, 149.022049)"
4371,-35.210953,149.010651,OSBURN DR OPP MACGREGOR SHOPS,MACGREGOR,"(-35.210953, 149.010651)"
4372,-35.211258,149.010452,OSBURN DR MACGREGOR SHOPS,MACGREGOR,"(-35.211258, 149.010452)"
4369,-35.213646,149.009048,OSBURN DR AFTER 2ND PULLIENE CR,MACGREGOR,"(-35.213646, 149.009048)"
4370,-35.21365,149.009186,OSBURN DR AFTER 2ND CLODE CR,MACGREGOR,"(-35.21365, 149.009186)"
4359,-35.225052,149.031311,SOUTHERN CROSS DR 2ND AFTER KINGSFORD SMITH DR,HIGGINS,"(-35.225052, 149.031311)"
4360,-35.22298,149.030258,SOUTHERN CROSS DR 2ND AFTER DALLEY CR,LATHAM,"(-35.22298, 149.030258)"
4357,-35.226772,149.032837,SOUTHERN CROSS DR AFTER KINGSFORD SMITH,HIGGINS,"(-35.226772, 149.032837)"
4358,-35.226574,149.033051,SOUTHERN CROSS DR AFTER O'LOGHLEN ST,LATHAM,"(-35.226574, 149.033051)"
4363,-35.228004,149.02446,STARKE ST AFTER HUNT ST,HIGGINS,"(-35.228004, 149.02446)"
4364,-35.227859,149.024628,STARKE ST AFTER HARDWICK CR,HOLT,"(-35.227859, 149.024628)"
4361,-35.225464,149.02916,STARKE ST OPP CRANLEIGH PRIMARY,HIGGINS,"(-35.225464, 149.02916)"
4322,-35.222435,149.006012,SPOFFORTH ST & MESSENGER ST,HOLT,"(-35.222435, 149.006012)"
4347,-35.230911,149.035324,WIRRAWAY CR AFTER KINGSFORD SMITH DR,SCULLIN,"(-35.230911, 149.035324)"
4348,-35.231014,149.035294,WIRRAWAY CR AFTER ULM ST,SCULLIN,"(-35.231014, 149.035294)"
4345,-35.229847,149.033539,CASTIEAU ST AFTER NORTHMORE CR,HIGGINS,"(-35.229847, 149.033539)"
4346,-35.229965,149.033417,CASTIEAU ST AFTER KINGSFORD SMITH DR,HIGGINS,"(-35.229965, 149.033417)"
4351,-35.233196,149.039291,ROSS SMITH CR SOUTHERN CROSS PRIMARY,SCULLIN,"(-35.233196, 149.039291)"
4352,-35.23336,149.039307,ROSS SMITH CR NEAR SCULLIN SHOPS,SCULLIN,"(-35.23336, 149.039307)"
4349,-35.231964,149.037155,WIRRAWAY CR AFTER BROADSMITH ST,SCULLIN,"(-35.231964, 149.037155)"
4350,-35.231926,149.036972,WIRRAWAY CR AFTER ROSS SMITH CR,SCULLIN,"(-35.231926, 149.036972)"
4339,-35.228203,149.028488,FULLAGAR CR BEFORE NICHOLLS PL,HIGGINS,"(-35.228203, 149.028488)"
4340,-35.228214,149.028351,FULLAGAR CR AFTER MORRIS ST,HIGGINS,"(-35.228214, 149.028351)"
4333,-35.222431,149.01947,KIPPAX BUS STATION,HOLT,"(-35.222431, 149.01947)"
4334,-35.222481,149.019333,KIPPAX TERMINUS,HOLT,"(-35.222481, 149.019333)"
4343,-35.230225,149.030823,CASTIEAU ST AFTER DETHRIDGE ST,HIGGINS,"(-35.230225, 149.030823)"
4344,-35.230328,149.031143,CASTIEAU ST AFTER HODGES ST,HIGGINS,"(-35.230328, 149.031143)"
4341,-35.231358,149.027786,FULLAGAR CR OPP HIGGINS SHOPS,HIGGINS,"(-35.231358, 149.027786)"
4303,-35.233269,149.025253,FULLAGAR CR AFTER DAVIDSON ST,HIGGINS,"(-35.233269, 149.025253)"
4327,-35.218685,149.011597,SOUTHERN CROSS DR AFTER O'REILLY ST,MACGREGOR,"(-35.218685, 149.011597)"
4328,-35.218777,149.011414,SOUTHERN CROSS DR AFTER BEAUREPAIRE CR,HOLT,"(-35.218777, 149.011414)"
4325,-35.218075,149.008331,SOUTHERN CROSS DR AFTER SPOFFORTH ST,MACGREGOR,"(-35.218075, 149.008331)"
4326,-35.218246,149.008621,SOUTHERN CROSS DR BEFORE SPOFFORTH ST,HOLT,"(-35.218246, 149.008621)"
4331,-35.221451,149.017273,STARKE ST AFTER SOUTHERN CROSS DR,HOLT,"(-35.221451, 149.017273)"
4332,-35.221706,149.017059,STARKE ST BEFORE SOUTHERN CROSS DR,HOLT,"(-35.221706, 149.017059)"
4329,-35.219387,149.016068,SOUTHERN CROSS DR BEFORE STARKE ST,MACGREGOR,"(-35.219387, 149.016068)"
4330,-35.219536,149.016312,SOUTHERN CROSS DR AFTER STARKE ST WEST ENTRY,HOLT,"(-35.219536, 149.016312)"
4316,-35.224979,149.011078,BEAUREPAIRE CR HOLT SHOPS,HOLT,"(-35.224979, 149.011078)"
4320,-35.227245,149.023148,HARDWICK CR KINGSFORD SMITH SCHOOL SSO,HOLT,"(-35.227245, 149.023148)"
4314,-35.226593,149.013489,BEAUREPAIRE CR AFTER RICE PL,HOLT,"(-35.226593, 149.013489)"
4315,-35.225132,149.01091,BEAUREPAIRE CR OPP HOLT SHOPS,HOLT,"(-35.225132, 149.01091)"
4323,-35.220375,149.006943,SPOFFORTH ST BEFORE SOUTHERN CROSS DR,HOLT,"(-35.220375, 149.006943)"
4324,-35.220242,149.007126,SPOFFORTH ST AFTER SOUTHERN CROSS DR,HOLT,"(-35.220242, 149.007126)"
4321,-35.22226,149.005966,SPOFFORTH ST GOLF COURSE,HOLT,"(-35.22226, 149.005966)"
4425,-35.225887,149.051407,KREFFT ST BACK OF FLOREY PRIMARY SCHOOL,FLOREY,"(-35.225887, 149.051407)"
4426,-35.225876,149.051224,KREFFT ST AFTER RATCLIFFE CR,FLOREY,"(-35.225876, 149.051224)"
4308,-35.233036,149.019669,DRAKE BROCKMAN DR AFTER MACNAUGHTON ST,HIGGINS,"(-35.233036, 149.019669)"
4309,-35.230541,149.017273,MACNAUGHTON ST AFTER DRAKE BROCKMAN DR,HOLT,"(-35.230541, 149.017273)"
4306,-35.233379,149.0224,CUSSEN ST AFTER DRAKE BROCKMAN DR,HIGGINS,"(-35.233379, 149.0224)"
4312,-35.226772,149.016022,BEAUREPAIRE CR BEFORE STARKE ST,HOLT,"(-35.226772, 149.016022)"
4313,-35.226707,149.013275,BEAUREPAIRE CR AFTER PICKWORTH ST,HOLT,"(-35.226707, 149.013275)"
4310,-35.227104,149.017227,STARKE ST AFTER MACNAUGHTON ST,HOLT,"(-35.227104, 149.017227)"
4311,-35.226887,149.016022,BEAUREPAIRE CR AFTER STARKE ST,HOLT,"(-35.226887, 149.016022)"
4298,-35.236748,149.032608,KINGSFORD SMITH DR 2ND AFTER WIRRAWAY CR,SCULLIN,"(-35.236748, 149.032608)"
4301,-35.234177,149.028412,FINDLAY ST AFTER KINSELLA ST,HIGGINS,"(-35.234177, 149.028412)"
4296,-35.241074,149.035767,BELCONNEN WY BEFORE MACKINOLTY ST,HAWKER,"(-35.241074, 149.035767)"
4297,-35.236275,149.032639,KINGSFORD SMITH DR AFTER FINDLAY ST,HIGGINS,"(-35.236275, 149.032639)"
4304,-35.232994,149.024261,FULLAGAR CR AFTER CUSSEN ST,HIGGINS,"(-35.232994, 149.024261)"
4305,-35.233475,149.0224,CUSSEN ST AFTER FULLAGAR CR,HIGGINS,"(-35.233475, 149.0224)"
4302,-35.233879,149.028275,FINDLAY ST AFTER FULLAGAR CR,HIGGINS,"(-35.233879, 149.028275)"
4409,-35.215874,149.034531,MACROSSAN CR AFTER RUDALL ST,LATHAM,"(-35.215874, 149.034531)"
4410,-35.219238,149.031937,ONSLOW ST OPP LATHAM SHOPS,LATHAM,"(-35.219238, 149.031937)"
4431,-35.230579,149.055298,RATCLIFFE CR AFTER LIGHTFOOT CR NORTH ENTRY,FLOREY,"(-35.230579, 149.055298)"
4432,-35.230293,149.05542,RATCLIFFE CR AFTER 2ND CHALLINOR CR,FLOREY,"(-35.230293, 149.05542)"
4429,-35.227818,149.056198,RATCLIFFE CR AFTER CONNAH ST,FLOREY,"(-35.227818, 149.056198)"
4430,-35.227692,149.055923,RATCLIFFE CR AFTER 2ND LIGHTFOOT CR,FLOREY,"(-35.227692, 149.055923)"
4435,-35.233517,149.05423,RATCLIFFE CR AFTER SOUTHERN CROSS DR,FLOREY,"(-35.233517, 149.05423)"
4436,-35.210693,149.047989,KINGSFORD SMITH DR BEFORE VERBRUGGHEN ST,FLYNN,"(-35.210693, 149.047989)"
4433,-35.232811,149.054611,RATCLIFFE CR AFTER LIGHTFOOT CR SOUTH ENTRY,FLOREY,"(-35.232811, 149.054611)"
4434,-35.23185,149.054489,RATCLIFFE CR AFTER CHALLINOR CR,FLOREY,"(-35.23185, 149.054489)"
4423,-35.225399,149.048431,KREFFT ST BETWEEN BOSWELL CR,FLOREY,"(-35.225399, 149.048431)"
4424,-35.225544,149.048447,KREFFT ST AFTER BOSWELL CR,FLOREY,"(-35.225544, 149.048447)"
4421,-35.225842,149.045807,KREFFT ST AFTER 2ND ENNOR CR,FLOREY,"(-35.225842, 149.045807)"
4422,-35.225891,149.045395,KREFFT ST AT ENNOR CR,FLOREY,"(-35.225891, 149.045395)"
4427,-35.226837,149.054581,RATCLIFFE CR FLOREY SHOPS,FLOREY,"(-35.226837, 149.054581)"
4428,-35.226887,149.054367,RATCLIFFE CR OPP FLOREY PS,FLOREY,"(-35.226887, 149.054367)"
4393,-35.21397,149.021408,FLOREY DR 2ND AFTER DALLEY CR,LATHAM,"(-35.21397, 149.021408)"
4394,-35.213917,149.02121,FLOREY DR AFTER HAYWARD ST,MACGREGOR,"(-35.213917, 149.02121)"
4415,-35.220291,149.037308,O'LOGHLEN ST AFTER ONSLOW ST,LATHAM,"(-35.220291, 149.037308)"
4416,-35.221531,149.038712,O'LOGHLEN ST AFTER MILFORD ST,LATHAM,"(-35.221531, 149.038712)"
4413,-35.220413,149.03389,ONSLOW ST LATHAM PS,LATHAM,"(-35.220413, 149.03389)"
4414,-35.220482,149.037338,O'LOGHLEN ST AFTER CHAMBERS ST,LATHAM,"(-35.220482, 149.037338)"
4419,-35.224712,149.04364,KREFFT ST OPP BARNARD CCT,FLOREY,"(-35.224712, 149.04364)"
4420,-35.224792,149.043549,KREFFT ST AFTER 2ND EDDY CR,FLOREY,"(-35.224792, 149.043549)"
4417,-35.222263,149.042755,KREFFT ST AFTER NEUMANN PL,FLOREY,"(-35.222263, 149.042755)"
4418,-35.222279,149.042618,KREFFT ST AFTER BARNARD CCT,FLOREY,"(-35.222279, 149.042618)"
4407,-35.212921,149.030701,MACROSSAN CR 2ND AFTER DALLEY CR,LATHAM,"(-35.212921, 149.030701)"
4408,-35.212658,149.033508,MACROSSAN CR 3RD AFTER DALLEY CR,LATHAM,"(-35.212658, 149.033508)"
4405,-35.215504,149.029831,DALLEY CR AFTER INGLIS PL,LATHAM,"(-35.215504, 149.029831)"
4406,-35.21384,149.028275,MACROSSAN CR AFTER DALLEY CR,LATHAM,"(-35.21384, 149.028275)"
4411,-35.219135,149.032089,ONSLOW ST LATHAM SHOPS,LATHAM,"(-35.219135, 149.032089)"
4412,-35.22065,149.034027,ONSLOW ST OPP LATHAM PS,LATHAM,"(-35.22065, 149.034027)"
4377,-35.208916,149.017471,ARCHDALL ST AFTER OSBURN DR,MACGREGOR,"(-35.208916, 149.017471)"
4378,-35.208946,149.017624,ARCHDALL ST BEFORE BEANEY ST,MACGREGOR,"(-35.208946, 149.017624)"
4399,-35.219528,149.026489,DALLEY CR AFTER SOUTHERN CROSS DR,LATHAM,"(-35.219528, 149.026489)"
4400,-35.219383,149.026962,DALLEY CR AFTER GURNER ST,LATHAM,"(-35.219383, 149.026962)"
4397,-35.22028,149.025009,SOUTHERN CROSS DR BEFORE DALLEY CR,LATHAM,"(-35.22028, 149.025009)"
4398,-35.220646,149.025177,SOUTHERN CROSS DR AFTER CHAVE ST,HOLT,"(-35.220646, 149.025177)"
4403,-35.217232,149.032227,DALLEY CR AFTER BOX PL,LATHAM,"(-35.217232, 149.032227)"
4404,-35.217205,149.032349,DALLEY CR AFTER MACROSSAN CR,LATHAM,"(-35.217205, 149.032349)"
4401,-35.219303,149.028992,DALLEY CR AFTER SOLOMON CR,LATHAM,"(-35.219303, 149.028992)"
4402,-35.219425,149.029099,DALLEY CR AFTER ONSLOW ST,LATHAM,"(-35.219425, 149.029099)"
4391,-35.212399,149.02504,FLOREY DR AFTER DALLEY CR,LATHAM,"(-35.212399, 149.02504)"
4392,-35.21236,149.024872,FLOREY DR AFTER OSBURN DR,MACGREGOR,"(-35.21236, 149.024872)"
4389,-35.210495,149.026611,FLOREY DR 2ND AFTER HERRON CR,LATHAM,"(-35.210495, 149.026611)"
4390,-35.211048,149.026138,FLOREY DR 2ND AFTER OSBURN DR,MACGREGOR,"(-35.211048, 149.026138)"
4395,-35.218361,149.019379,FLOREY DR BEFORE SOUTHERN CROSS DR,LATHAM,"(-35.218361, 149.019379)"
4396,-35.218319,149.019226,FLOREY DR AFTER SOUTHERN CROSS DR,MACGREGOR,"(-35.218319, 149.019226)"
4202,-35.208279,149.042145,COMPANION CR AFTER 2ND NULSEN CCT,FLYNN,"(-35.208279, 149.042145)"
4203,-35.208813,149.039322,COMPANION CR AFTER NOBLE PL,FLYNN,"(-35.208813, 149.039322)"
4383,-35.205433,149.021179,HANDCOCK CR AFTER 2ND POCKLEY CL,MACGREGOR,"(-35.205433, 149.021179)"
4384,-35.205498,149.021118,HANDCOCK CR & BALLOW CR,MACGREGOR,"(-35.205498, 149.021118)"
4381,-35.204113,149.017288,HANDCOCK CR AFTER ARCHDALL ST,MACGREGOR,"(-35.204113, 149.017288)"
4382,-35.204201,149.017349,HANDCOCK CR AFTER 2ND BALLOW CR,MACGREGOR,"(-35.204201, 149.017349)"
4387,-35.209774,149.025513,HANDCOCK CR AFTER DUHIG PL,MACGREGOR,"(-35.209774, 149.025513)"
4388,-35.209854,149.025482,HANDCOCK CR AFTER FLOREY DR,MACGREGOR,"(-35.209854, 149.025482)"
4385,-35.206665,149.022675,HANDCOCK CR AFTER 2ND LAWRENCE CL,MACGREGOR,"(-35.206665, 149.022675)"
4386,-35.207062,149.022873,HANDCOCK CR AFTER BALLOW CR,MACGREGOR,"(-35.207062, 149.022873)"
4375,-35.210876,149.017365,OSBURN DR AFTER MILEHAM ST,MACGREGOR,"(-35.210876, 149.017365)"
4376,-35.211025,149.01767,OSBURN DR AFTER ARCHDALL ST,MACGREGOR,"(-35.211025, 149.01767)"
4373,-35.209732,149.013031,OSBURN DR AFTER CANNAN CR,MACGREGOR,"(-35.209732, 149.013031)"
4374,-35.210094,149.012238,OSBURN DR AFTER CLUBBE CR,MACGREGOR,"(-35.210094, 149.012238)"
